created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-03T08:00:00Z,1621418209776894e3,1621418209776893952,"💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/EQtdFmPltV","💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/EQtdFmPltV",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,10,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T07:30:00Z,1621410661023772700,1621410661023772672,"📌 Luego de varios meses de especulaciones sobre la crisis que atravesaba la pareja, el futbolista Kevin Mina regresó al país y aclaró toda la situación 👀

▶️ Mira el video aquí: https://t.co/aA7zVdi2jR https://t.co/ICXKnUmTVE","📌 Luego de varios meses de especulaciones sobre la crisis que atravesaba la pareja, el futbolista Kevin Mina regresó al país y aclaró toda la situación 👀

▶️ Mira el video aquí: https://t.co/aA7zVdi2jR https://t.co/ICXKnUmTVE",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,NA,FALSE,NA,es,FALSE,NA,201,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T07:00:01Z,1621403114233364500,1621403114233364481,"📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVeF3I https://t.co/fS9RJHBr2H","📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVeF3I https://t.co/fS9RJHBr2H",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,6,FALSE,NA,FALSE,NA,es,FALSE,NA,143,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T06:30:00Z,1621395560249835500,1621395560249835522,"📌 El exmánager de Andreína Bravo reveló detalles sobre el proceso legal que inició a principios del 2023 y aseguró que no volvería a trabajar con ella 😱

Te contamos los detalles 📲 https://t.co/ls9RSyfZCi https://t.co/b4jy6KNzwz","📌 El exmánager de Andreína Bravo reveló detalles sobre el proceso legal que inició a principios del 2023 y aseguró que no volvería a trabajar con ella 😱

Te contamos los detalles 📲 https://t.co/ls9RSyfZCi https://t.co/b4jy6KNzwz",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,5,FALSE,NA,FALSE,NA,es,FALSE,NA,204,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T06:00:00Z,1621388010041360400,1621388010041360386,"🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/LwWsCckZsl","🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/LwWsCckZsl",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,28,FALSE,NA,FALSE,NA,es,FALSE,NA,156,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T05:00:00Z,1621372910827872300,1621372910827872256,"💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/pkzITkDOJs","💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/pkzITkDOJs",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,24,FALSE,NA,FALSE,NA,es,FALSE,NA,220,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T03:09:47Z,1621345175011266600,1621345175011266561,"#MundoGamer 🕹️ | La consola PS5 incluirá la funcionalidad en su actualización beta. 

Más detalles 📲 https://t.co/ktI5379Q9v https://t.co/mhPHTobwse","#MundoGamer 🕹️ | La consola PS5 incluirá la funcionalidad en su actualización beta. 

Más detalles 📲 https://t.co/ktI5379Q9v https://t.co/mhPHTobwse",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,11,FALSE,NA,FALSE,NA,es,FALSE,NA,124,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T02:11:12Z,1621330431365759e3,1621330431365758976,"🥰 La actriz Cinthya Coppiano reveló sus deseos de iniciar esa nueva etapa de su vida en este 2023 🤰

Los detalles 👉 https://t.co/2ynFScXa1S https://t.co/vIDtDa0Udt","🥰 La actriz Cinthya Coppiano reveló sus deseos de iniciar esa nueva etapa de su vida en este 2023 🤰

Los detalles 👉 https://t.co/2ynFScXa1S https://t.co/vIDtDa0Udt",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,19,FALSE,NA,FALSE,NA,es,FALSE,NA,139,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T01:07:51Z,1621314488522743800,1621314488522743808,"Los candidatos a la Prefectura de #Pichincha cerraron su campaña en #Quito 🔴

@kedith80 con el informe 

Más información en https://t.co/N7lEPrrMb4 https://t.co/ywwwaejYmq","Los candidatos a la Prefectura de #Pichincha cerraron su campaña en #Quito 🔴

@kedith80 con el informe 

Más información en https://t.co/N7lEPrrMb4 https://t.co/ywwwaejYmq",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,1,FALSE,NA,FALSE,NA,es,FALSE,NA,147,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T01:00:01Z,1621312516218556400,1621312516218556417,"💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/9tyUIvQ4Zo","💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/9tyUIvQ4Zo",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,8,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:59:28Z,1621312379957952500,1621312379957952512,"El seguro que cubre los riesgos del #MetroDeQuito vence hoy 🚇 

@panchogarces con el informe

Más información por https://t.co/N7lEPrrMb4🔵 https://t.co/3S8lZHVLCN","El seguro que cubre los riesgos del #MetroDeQuito vence hoy 🚇 

@panchogarces con el informe

Más información por https://t.co/N7lEPrrMb4🔵 https://t.co/3S8lZHVLCN",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,7,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:52:25Z,1621310606295842800,1621310606295842817,"En su primer mes de trabajo, los jueces anticorrupción ya conocen 60 causas. 

La mayoría de casos tiene relación con actos urgentes, despachados en el marco de indagaciones previas por delitos de corrupción o crimen organizado.

@JacquelineRodas con el informe 🔵 https://t.co/6E7pgRhOhU","En su primer mes de trabajo, los jueces anticorrupción ya conocen 60 causas. 

La mayoría de casos tiene relación con actos urgentes, despachados en el marco de indagaciones previas por delitos de corrupción o crimen organizado.

@JacquelineRodas con el informe 🔵 https://t.co/6E7pgRhOhU",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,NA,FALSE,NA,es,FALSE,NA,263,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:07:27Z,1621299290646712300,1621299290646712321,"📌 Luego de varios meses de especulaciones sobre la crisis que atravesaba la pareja, el futbolista Kevin Mina regresó al país y aclaró toda la situación 👀

▶️ Mira el video aquí: https://t.co/aA7zVdhuuj https://t.co/DO3b8AKXHl","📌 Luego de varios meses de especulaciones sobre la crisis que atravesaba la pareja, el futbolista Kevin Mina regresó al país y aclaró toda la situación 👀

▶️ Mira el video aquí: https://t.co/aA7zVdhuuj https://t.co/DO3b8AKXHl",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,18,FALSE,NA,FALSE,NA,es,FALSE,NA,201,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03T00:00:00Z,1621297413217550300,1621297413217550336,"📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVeF3I https://t.co/GauZDn4UHK","📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVeF3I https://t.co/GauZDn4UHK",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,28,FALSE,NA,FALSE,NA,es,FALSE,NA,143,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:28:54Z,1621289586877137e3,1621289586877136896,#ecuavisainforma | ECU 911 reporta una leve caída de ceniza en el sur de Quito https://t.co/2QV4qsZ4W8,#ecuavisainforma | ECU 911 reporta una leve caída de ceniza en el sur de Quito https://t.co/2QV4qsZ4W8,FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:15:38Z,1621286250480115700,1621286250480115712,"Las #Elecciones2023 en #Ecuador pondrán a prueba la hegemonía de partidos políticos en determinadas provincias.

Sigue leyendo▶️ https://t.co/ktg5XruopO

Este domingo 5 de febrero te estaremos informando a través del HT #EcuavisaElecciones2023 https://t.co/jCl2uBNx89","Las #Elecciones2023 en #Ecuador pondrán a prueba la hegemonía de partidos políticos en determinadas provincias.

Sigue leyendo▶️ https://t.co/ktg5XruopO

Este domingo 5 de febrero te estaremos informando a través del HT #EcuavisaElecciones2023 https://t.co/jCl2uBNx89",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,6,FALSE,NA,FALSE,NA,es,FALSE,NA,243,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T23:00:00Z,1621282314708721700,1621282314708721665,"🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/SedWgWMjyV","🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/SedWgWMjyV",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,es,FALSE,NA,156,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:51:13Z,1621280104809734100,1621280104809734144,"📌 El exmánager de Andreína Bravo reveló detalles sobre el proceso legal que inició a principios del 2023 y aseguró que no volvería a trabajar con ella 😱

Te contamos los detalles 📲 https://t.co/ls9RSyfZCi https://t.co/3pXcPJYYSO","📌 El exmánager de Andreína Bravo reveló detalles sobre el proceso legal que inició a principios del 2023 y aseguró que no volvería a trabajar con ella 😱

Te contamos los detalles 📲 https://t.co/ls9RSyfZCi https://t.co/3pXcPJYYSO",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,9,FALSE,NA,FALSE,NA,es,FALSE,NA,204,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T22:00:01Z,1621267217894572e3,1621267217894572037,"💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/2nuqhrpoZd","💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/2nuqhrpoZd",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11,37,FALSE,NA,FALSE,NA,es,FALSE,NA,220,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T21:28:37Z,1621259317511954400,1621259317511954433,Así fue el paso a paso de #Shakira para descubrir la infidelidad de #Piqué ▶️💔🔥https://t.co/LmZYvkGHAP https://t.co/EErEJSDkpo,Así fue el paso a paso de #Shakira para descubrir la infidelidad de #Piqué ▶️💔🔥https://t.co/LmZYvkGHAP https://t.co/EErEJSDkpo,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,29,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T21:22:25Z,1621257755733418e3,1621257755733417984,"El equipo de #MundoGamer ya tuvo la oportunidad de jugar este remake 🕹️ y aquí te dejamos nuestras opiniones acerca del videojuego.

Mira el 'review' completo 📲 https://t.co/9TqQKm3juj https://t.co/BvNvhxLC0o","El equipo de #MundoGamer ya tuvo la oportunidad de jugar este remake 🕹️ y aquí te dejamos nuestras opiniones acerca del videojuego.

Mira el 'review' completo 📲 https://t.co/9TqQKm3juj https://t.co/BvNvhxLC0o",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,6,FALSE,NA,FALSE,NA,es,FALSE,NA,184,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T18:27:48Z,1621213813193285600,1621213813193285632,"Seguro de riesgos del Metro de Quito vence este 2 de febrero.

@panchogarces con el reporte.

Más información en https://t.co/3TZRGMqfBV https://t.co/BUzjeFo5KA","Seguro de riesgos del Metro de Quito vence este 2 de febrero.

@panchogarces con el reporte.

Más información en https://t.co/3TZRGMqfBV https://t.co/BUzjeFo5KA",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,10,FALSE,NA,FALSE,NA,es,FALSE,NA,136,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T18:24:03Z,1621212869827199e3,1621212869827198978,"Seis gerentes de empresas públicas fueron ratificados, a dos semanas de la evaluación.

@fabiolasantana2 con el reporte.

Más información con https://t.co/3TZRGMqfBV https://t.co/5js2sF1ayH","Seis gerentes de empresas públicas fueron ratificados, a dos semanas de la evaluación.

@fabiolasantana2 con el reporte.

Más información con https://t.co/3TZRGMqfBV https://t.co/5js2sF1ayH",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,12,FALSE,NA,FALSE,NA,es,FALSE,NA,165,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T18:22:30Z,1621212480100876300,1621212480100876289,"Desde este 3 febrero inicia el silencio electoral en las elecciones seccionales.

@kedith80 con el reporte.

Más información en https://t.co/3TZRGMqfBV https://t.co/aGu0kUf6xy","Desde este 3 febrero inicia el silencio electoral en las elecciones seccionales.

@kedith80 con el reporte.

Más información en https://t.co/3TZRGMqfBV https://t.co/aGu0kUf6xy",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,14,FALSE,NA,FALSE,NA,es,FALSE,NA,151,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T17:49:51Z,1621204263660839e3,1621204263660838912,Avance Televistazo 13H00 | Febrero 2 de 2023 | https://t.co/ipVTPOfbxk https://t.co/yIQN3nhcIG,Avance Televistazo 13H00 | Febrero 2 de 2023 | https://t.co/ipVTPOfbxk https://t.co/yIQN3nhcIG,FALSE,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,7,FALSE,NA,FALSE,NA,es,FALSE,NA,94,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T17:18:56Z,1621196481821548500,1621196481821548550,"💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/7W39tLkHdK","💃El video va ganando más vistas con el paso del tiempo. 

Esta es la historia detrás de su 🫣reaparición. Te contamos 📲 https://t.co/8OVilijGAk https://t.co/7W39tLkHdK",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,14,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T16:55:16Z,1621190527721906200,1621190527721906177,"🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/cocUTxvbff","🗣️ 'La Bomba' volvió al Ecuador tras aproximadamente cuatro años de mudarse a los Estados Unidos. 

Esta es la razón de su regreso 📲 https://t.co/YdBOY0Ma1o https://t.co/cocUTxvbff",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,45,FALSE,NA,FALSE,NA,es,FALSE,NA,156,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T15:52:24Z,1621174705498751e3,1621174705498750984,"💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/o0wc9I7WYT","💃 Amber Heard baila al son de una canción de Selena junto a un joven latino. El video va ganando más vistas con el paso del tiempo. 

🗣️ Esta es la historia detrás de su reaparición. Te contamos 📲 https://t.co/8OVilikepS https://t.co/o0wc9I7WYT",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,26,FALSE,NA,FALSE,NA,es,FALSE,NA,220,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T14:53:36Z,1621159908451442700,1621159908451442693,"📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVfcTg https://t.co/XgjhSwEpgZ","📌 #AmberHeard cambió su identidad, vive en una recóndita zona de Europa con un nuevo nombre.

📸Te mostramos las fotos 📲 https://t.co/flAJYVfcTg https://t.co/XgjhSwEpgZ",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,16,FALSE,NA,FALSE,NA,es,FALSE,NA,143,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T12:32:00Z,1621124272898060300,1621124272898060290,"🔴 #ENVIVO | Uno de los dos detenidos, por robo en el transporte público en #Quito, fue identificado por una cámara de seguridad.

Sintoniza #TelevistazoEnLaComunidad 📺 en Ecuavisa o míralo en https://t.co/CHy3htBYiK 💻.

#ComunidadUIOEcuavisa https://t.co/pwK3MlSTrc","🔴 #ENVIVO | Uno de los dos detenidos, por robo en el transporte público en #Quito, fue identificado por una cámara de seguridad.

Sintoniza #TelevistazoEnLaComunidad 📺 en Ecuavisa o míralo en https://t.co/CHy3htBYiK 💻.

#ComunidadUIOEcuavisa https://t.co/pwK3MlSTrc",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,39,FALSE,NA,FALSE,NA,es,FALSE,NA,241,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T07:30:00Z,1621048271421509600,1621048271421509633,"👑 Las reinas del segmento de #EnContacto indicaron que han tenido inconvenientes con el presentador de #LosHackersDeLaFarándula, a quien lo criticaron duramente 😱

▶️ Mira el video aquí: https://t.co/8oIbgsyFp1 https://t.co/Xse0tytnOn","👑 Las reinas del segmento de #EnContacto indicaron que han tenido inconvenientes con el presentador de #LosHackersDeLaFarándula, a quien lo criticaron duramente 😱

▶️ Mira el video aquí: https://t.co/8oIbgsyFp1 https://t.co/Xse0tytnOn",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14,25,FALSE,NA,FALSE,NA,es,FALSE,NA,210,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T06:30:00Z,1621033172191387600,1621033172191387649,"🗣️ Durante el segmento ""Mesa Caliente: Juego de Reinas"" de #EnContacto, las presentadoras Marián Sabaté y Carolina Jaume revelaron sus más grandes y candentes secretos 🔥

Te contamos los detalles 📲 https://t.co/IWaAAOkeI8 https://t.co/Ih3blQRF3h","🗣️ Durante el segmento ""Mesa Caliente: Juego de Reinas"" de #EnContacto, las presentadoras Marián Sabaté y Carolina Jaume revelaron sus más grandes y candentes secretos 🔥

Te contamos los detalles 📲 https://t.co/IWaAAOkeI8 https://t.co/Ih3blQRF3h",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,18,FALSE,NA,FALSE,NA,es,FALSE,NA,221,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T02:48:26Z,1620977415534317600,1620977415534317573,"📌 Ana Dalay, hija de Gloria Trevi, falleció de forma extraña a su corta edad. La cantante mexicana se ""quebró"" en programa en vivo al recordarla. 

Más detalles 📲 https://t.co/GatTWvNL21 https://t.co/zu6meiddmb","📌 Ana Dalay, hija de Gloria Trevi, falleció de forma extraña a su corta edad. La cantante mexicana se ""quebró"" en programa en vivo al recordarla. 

Más detalles 📲 https://t.co/GatTWvNL21 https://t.co/zu6meiddmb",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,5,FALSE,NA,FALSE,NA,es,FALSE,NA,186,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T02:40:54Z,1.6209755189497119e+18,1620975518949711872,"👑 Las reinas del segmento de #EnContacto indicaron que han tenido inconvenientes con el presentador de #LosHackersDeLaFarándula, a quien lo criticaron duramente 😱

▶️ Mira el video aquí: https://t.co/8oIbgszdez https://t.co/VxWDrKHqQz","👑 Las reinas del segmento de #EnContacto indicaron que han tenido inconvenientes con el presentador de #LosHackersDeLaFarándula, a quien lo criticaron duramente 😱

▶️ Mira el video aquí: https://t.co/8oIbgszdez https://t.co/VxWDrKHqQz",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,3,FALSE,NA,FALSE,NA,es,FALSE,NA,210,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T02:30:00Z,1620972777347104800,1620972777347104769,"🥹Medios internacionales publicaron videos inéditos de la gran boda de Marc Anthony y Nadia Ferreira, en uno de ellos el salsero está ""en lágrimas"" al ver a su novia vestida de blanco.

Mira el video 📲 https://t.co/IcMiS3zE2K https://t.co/xXy84wGxfE","🥹Medios internacionales publicaron videos inéditos de la gran boda de Marc Anthony y Nadia Ferreira, en uno de ellos el salsero está ""en lágrimas"" al ver a su novia vestida de blanco.

Mira el video 📲 https://t.co/IcMiS3zE2K https://t.co/xXy84wGxfE",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,7,FALSE,NA,FALSE,NA,es,FALSE,NA,224,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02T02:21:16Z,1620970578634231800,1620970578634231811,"Revive nuestro #EcuavisaSpace 🎙 

 https://t.co/iznhMNamm0","Revive nuestro #EcuavisaSpace 🎙 

 https://t.co/iznhMNamm0",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,1,FALSE,NA,FALSE,NA,es,FALSE,NA,58,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
